timestamp,segment_id,segment_name,distance_meters,duration_seconds,duration_traffic_seconds,speed_kmh,congested,origin_lat,origin_lon,destination_lat,destination_lon
2025-10-14T03:20:09.203470,segment_006,Tran Hung Dao Street,1030,97,97,38.0,0,10.789468,106.684439,10.796114,106.691522
2025-10-14T03:20:09.203470,segment_007,Nguyen Thi Minh Khai,1600,160,191,30.07,0,10.77615,106.698543,10.784911,106.703033
2025-10-14T03:20:09.203470,segment_008,Pasteur Street,720,117,117,22.0,0,10.782772,106.693411,10.790433,106.696273
2025-10-14T03:20:09.203470,segment_009,Hai Ba Trung Street,840,91,102,29.55,0,10.776919,106.689783,10.784059,106.694404
2025-10-14T03:20:09.203470,segment_010,Pham Ngu Lao Street,2660,239,241,39.58,0,10.774345,106.701554,10.775702,106.702679
2025-10-14T03:25:09.203470,segment_001,Nguyen Hue Street,710,102,112,22.63,0,10.777315,106.696558,10.783234,106.701571
2025-10-14T03:25:09.203470,segment_002,Le Loi Boulevard,540,64,67,28.77,0,10.778242,106.69364,10.788049,106.697989
2025-10-14T03:25:09.203470,segment_003,Vo Van Tan Street,910,117,117,28.0,1,10.788372,106.69397,10.790725,106.703099
2025-10-14T03:25:09.203470,segment_004,Dien Bien Phu Street,1620,166,192,30.34,0,10.779392,106.709657,10.788895,106.709881
2025-10-14T03:25:09.203470,segment_005,Cach Mang Thang Tam,1520,171,206,26.52,0,10.779086,106.697153,10.786927,106.697505
2025-10-14T03:25:09.203470,segment_006,Tran Hung Dao Street,1030,97,113,32.56,0,10.784572,106.694764,10.793582,106.704432
2025-10-14T03:25:09.203470,segment_007,Nguyen Thi Minh Khai,1600,160,163,35.19,0,10.775058,106.69733,10.781741,106.698544
2025-10-14T03:25:09.203470,segment_008,Pasteur Street,720,117,142,18.19,1,10.770968,106.684156,10.773984,106.693962
2025-10-14T03:25:09.203470,segment_009,Hai Ba Trung Street,840,91,103,29.32,0,10.777216,106.68986,10.778866,106.696479
2025-10-14T03:25:09.203470,segment_010,Pham Ngu Lao Street,2660,239,284,33.71,0,10.774142,106.696143,10.781904,106.705186
2025-10-14T03:30:09.203470,segment_001,Nguyen Hue Street,710,102,124,20.47,0,10.780931,106.703568,10.788384,106.710289
2025-10-14T03:30:09.203470,segment_002,Le Loi Boulevard,540,64,75,25.86,0,10.784476,106.68306,10.784849,106.688773
2025-10-14T03:30:09.203470,segment_003,Vo Van Tan Street,910,117,119,27.31,0,10.783545,106.707422,10.786217,106.71139
2025-10-14T03:30:09.203470,segment_004,Dien Bien Phu Street,1620,166,168,34.54,0,10.781827,106.69723,10.786351,106.705915
2025-10-14T03:30:09.203470,segment_005,Cach Mang Thang Tam,1520,171,206,26.48,0,10.777338,106.698297,10.782362,106.702659
2025-10-14T03:30:09.203470,segment_006,Tran Hung Dao Street,1030,97,118,31.36,0,10.774778,106.683182,10.784334,106.685154
2025-10-14T03:30:09.203470,segment_007,Nguyen Thi Minh Khai,1600,160,175,32.81,0,10.773828,106.68926,10.78035,106.693252
2025-10-14T03:30:09.203470,segment_008,Pasteur Street,720,117,122,21.11,0,10.789841,106.705414,10.799309,106.707355
2025-10-14T03:30:09.203470,segment_009,Hai Ba Trung Street,840,91,105,28.57,0,10.777443,106.70619,10.781517,106.708217
2025-10-14T03:30:09.203470,segment_010,Pham Ngu Lao Street,2660,239,239,40.0,0,10.771464,106.688447,10.774407,106.690112
2025-10-14T03:35:09.203470,segment_001,Nguyen Hue Street,710,102,109,23.24,0,10.770899,106.708317,10.774791,106.710816
2025-10-14T03:35:09.203470,segment_002,Le Loi Boulevard,540,64,77,25.04,1,10.775184,106.682775,10.780133,106.686963
2025-10-14T03:35:09.203470,segment_003,Vo Van Tan Street,910,117,136,24.05,0,10.773692,106.689888,10.783136,106.694882
2025-10-14T03:35:09.203470,segment_004,Dien Bien Phu Street,1620,166,195,29.88,0,10.772387,106.683007,10.777114,106.683789
2025-10-14T03:35:09.203470,segment_005,Cach Mang Thang Tam,1520,171,171,32.0,0,10.786206,106.69222,10.78752,106.695005
2025-10-14T03:35:09.203470,segment_006,Tran Hung Dao Street,1030,97,112,33.09,0,10.788335,106.686911,10.789513,106.687709
2025-10-14T03:35:09.203470,segment_007,Nguyen Thi Minh Khai,1600,160,172,33.44,0,10.789358,106.692155,10.792964,106.697811
2025-10-14T03:35:09.203470,segment_008,Pasteur Street,720,117,117,22.0,0,10.782365,106.681448,10.783664,106.688568
2025-10-14T03:35:09.203470,segment_009,Hai Ba Trung Street,840,91,91,33.0,0,10.786839,106.682708,10.789713,106.686779
2025-10-14T03:35:09.203470,segment_010,Pham Ngu Lao Street,2660,239,244,39.09,0,10.77447,106.700437,10.781919,106.704888
2025-10-14T03:40:09.203470,segment_001,Nguyen Hue Street,710,102,114,22.31,0,10.779847,106.707493,10.789433,106.714561
2025-10-14T03:40:09.203470,segment_002,Le Loi Boulevard,540,64,64,30.0,0,10.77768,106.70295,10.78184,106.710418
2025-10-14T03:40:09.203470,segment_003,Vo Van Tan Street,910,117,120,27.23,1,10.779164,106.696593,10.787715,106.704974
2025-10-14T03:40:09.203470,segment_004,Dien Bien Phu Street,1620,166,196,29.64,0,10.780058,106.684695,10.783668,106.688682
2025-10-14T03:40:09.203470,segment_005,Cach Mang Thang Tam,1520,171,171,32.0,0,10.771677,106.708597,10.779888,106.712136
2025-10-14T03:40:09.203470,segment_006,Tran Hung Dao Street,1030,97,100,36.93,0,10.780261,106.691858,10.784894,106.700573
2025-10-14T03:40:09.203470,segment_007,Nguyen Thi Minh Khai,1600,160,169,33.98,0,10.783118,106.688497,10.783977,106.692035
2025-10-14T03:40:09.203470,segment_008,Pasteur Street,720,117,117,22.0,0,10.789699,106.682138,10.790795,106.692012
2025-10-14T03:40:09.203470,segment_009,Hai Ba Trung Street,840,91,96,31.44,0,10.776413,106.706328,10.785103,106.713033
2025-10-14T03:40:09.203470,segment_010,Pham Ngu Lao Street,2660,239,260,36.83,0,10.771657,106.693849,10.779541,106.701851
2025-10-14T03:45:09.203470,segment_001,Nguyen Hue Street,710,102,104,24.39,0,10.784792,106.69512,10.791959,106.698952
2025-10-14T03:45:09.203470,segment_002,Le Loi Boulevard,540,64,72,26.89,0,10.775133,106.70997,10.777658,106.711419
2025-10-14T03:45:09.203470,segment_003,Vo Van Tan Street,910,117,117,28.0,0,10.777773,106.709563,10.778198,106.719483
2025-10-14T03:45:09.203470,segment_004,Dien Bien Phu Street,1620,166,189,30.76,0,10.781245,106.696202,10.789984,106.696898
2025-10-14T03:45:09.203470,segment_005,Cach Mang Thang Tam,1520,171,201,27.16,0,10.785697,106.690449,10.78949,106.693513
2025-10-14T03:45:09.203470,segment_006,Tran Hung Dao Street,1030,97,98,37.61,0,10.775363,106.690188,10.778395,106.692726
2025-10-14T03:45:09.203470,segment_007,Nguyen Thi Minh Khai,1600,160,190,30.31,0,10.770393,106.701473,10.772188,106.707811
2025-10-14T03:45:09.203470,segment_008,Pasteur Street,720,117,118,21.88,0,10.770419,106.699819,10.780314,106.709101
2025-10-14T03:45:09.203470,segment_009,Hai Ba Trung Street,840,91,97,31.15,0,10.786418,106.704286,10.792467,106.710578
2025-10-14T03:45:09.203470,segment_010,Pham Ngu Lao Street,2660,239,260,36.77,0,10.779343,106.708582,10.78696,106.709487
2025-10-14T03:50:09.203470,segment_001,Nguyen Hue Street,710,102,121,21.06,0,10.780285,106.695531,10.789085,106.701876
2025-10-14T03:50:09.203470,segment_002,Le Loi Boulevard,540,64,73,26.6,0,10.779888,106.701099,10.780119,106.703661
2025-10-14T03:50:09.203470,segment_003,Vo Van Tan Street,910,117,117,28.0,0,10.774623,106.705788,10.779949,106.707481
2025-10-14T03:50:09.203470,segment_004,Dien Bien Phu Street,1620,166,167,34.83,0,10.77663,106.688042,10.785177,106.690103
2025-10-14T03:50:09.203470,segment_005,Cach Mang Thang Tam,1520,171,180,30.25,0,10.7843,106.684382,10.786526,106.6924
2025-10-14T03:50:09.203470,segment_006,Tran Hung Dao Street,1030,97,115,32.09,0,10.771879,106.688028,10.779989,106.690444
2025-10-14T03:50:09.203470,segment_007,Nguyen Thi Minh Khai,1600,160,195,29.48,0,10.771383,106.703572,10.780854,106.709239
2025-10-14T03:50:09.203470,segment_008,Pasteur Street,720,117,139,18.54,0,10.789422,106.687095,10.794878,106.694498
2025-10-14T03:50:09.203470,segment_009,Hai Ba Trung Street,840,91,103,29.29,0,10.783447,106.706744,10.792557,106.709809
2025-10-14T03:50:09.203470,segment_010,Pham Ngu Lao Street,2660,239,257,37.22,0,10.782697,106.696258,10.786462,106.696527
2025-10-14T03:55:09.203470,segment_001,Nguyen Hue Street,710,102,102,25.0,0,10.787533,106.709099,10.790767,106.709519
2025-10-14T03:55:09.203470,segment_002,Le Loi Boulevard,540,64,66,29.37,0,10.770666,106.701985,10.779397,106.709285
2025-10-14T03:55:09.203470,segment_003,Vo Van Tan Street,910,117,126,25.9,0,10.776861,106.703509,10.779404,106.709631
2025-10-14T03:55:09.203470,segment_004,Dien Bien Phu Street,1620,166,172,33.9,0,10.785822,106.68069,10.791073,106.681198
2025-10-14T03:55:09.203470,segment_005,Cach Mang Thang Tam,1520,171,206,26.46,0,10.773374,106.6985,10.775539,106.707806
2025-10-14T03:55:09.203470,segment_006,Tran Hung Dao Street,1030,97,100,36.72,0,10.777381,106.698187,10.782811,106.706163
2025-10-14T03:55:09.203470,segment_007,Nguyen Thi Minh Khai,1600,160,183,31.35,0,10.778834,106.691997,10.786688,106.695618
2025-10-14T03:55:09.203470,segment_008,Pasteur Street,720,117,127,20.27,0,10.784854,106.709208,10.792309,106.716128
2025-10-14T03:55:09.203470,segment_009,Hai Ba Trung Street,840,91,91,33.0,0,10.772097,106.700441,10.776754,106.70919
2025-10-14T03:55:09.203470,segment_010,Pham Ngu Lao Street,2660,239,250,38.19,0,10.783145,106.6948,10.78479,106.70293
2025-10-14T04:00:09.203470,segment_001,Nguyen Hue Street,710,102,104,24.35,0,10.785195,106.702873,10.7893,106.704262
2025-10-14T04:00:09.203470,segment_002,Le Loi Boulevard,540,64,66,29.23,0,10.775797,106.6985,10.783326,106.698605
2025-10-14T04:00:09.203470,segment_003,Vo Van Tan Street,910,117,141,23.09,0,10.777182,106.705655,10.783868,106.710234
2025-10-14T04:00:09.203470,segment_004,Dien Bien Phu Street,1620,166,166,35.0,0,10.773104,106.686432,10.776256,106.690192
2025-10-14T04:00:09.203470,segment_005,Cach Mang Thang Tam,1520,171,176,30.98,0,10.781463,106.697047,10.782097,106.699087
2025-10-14T04:00:09.203470,segment_006,Tran Hung Dao Street,1030,97,115,31.97,0,10.778371,106.695451,10.784001,106.695815
2025-10-14T04:00:09.203470,segment_007,Nguyen Thi Minh Khai,1600,160,190,30.26,0,10.788059,106.704649,10.789722,106.710787
2025-10-14T04:00:09.203470,segment_008,Pasteur Street,720,117,134,19.33,0,10.770468,106.696799,10.775803,106.700865
2025-10-14T04:00:09.203470,segment_009,Hai Ba Trung Street,840,91,91,33.0,0,10.773522,106.685371,10.7834,106.690489
2025-10-14T04:00:09.203470,segment_010,Pham Ngu Lao Street,2660,239,239,40.0,0,10.787437,106.682589,10.795696,106.688763
2025-10-14T04:05:09.203470,segment_001,Nguyen Hue Street,710,102,119,21.42,1,10.771004,106.689704,10.773368,106.694161
2025-10-14T04:05:09.203470,segment_002,Le Loi Boulevard,540,64,73,26.61,0,10.77572,106.704123,10.77841,106.711706
2025-10-14T04:05:09.203470,segment_003,Vo Van Tan Street,910,117,121,27.07,0,10.78892,106.692678,10.793512,106.693022
2025-10-14T04:05:09.203470,segment_004,Dien Bien Phu Street,1620,166,182,31.97,0,10.772193,106.70809,10.77629,106.71744
2025-10-14T04:05:09.203470,segment_005,Cach Mang Thang Tam,1520,171,191,28.6,0,10.780052,106.70723,10.783516,106.710175
2025-10-14T04:05:09.203470,segment_006,Tran Hung Dao Street,1030,97,120,30.73,0,10.785771,106.686887,10.787737,106.688295
2025-10-14T04:05:09.203470,segment_007,Nguyen Thi Minh Khai,1600,160,190,30.2,0,10.774519,106.703737,10.782245,106.713264
2025-10-14T04:05:09.203470,segment_008,Pasteur Street,720,117,137,18.81,0,10.774276,106.698136,10.776573,106.69828
2025-10-14T04:05:09.203470,segment_009,Hai Ba Trung Street,840,91,91,33.0,0,10.773156,106.69811,10.782483,106.705063
2025-10-14T04:05:09.203470,segment_010,Pham Ngu Lao Street,2660,239,247,38.74,0,10.783067,106.692535,10.792543,106.701653
2025-10-14T04:10:09.203470,segment_001,Nguyen Hue Street,710,102,110,23.11,1,10.770787,106.687347,10.776393,106.688796
2025-10-14T04:10:09.203470,segment_002,Le Loi Boulevard,540,64,67,28.99,0,10.780006,106.701128,10.784488,106.710589
2025-10-14T04:10:09.203470,segment_003,Vo Van Tan Street,910,117,131,24.94,0,10.770401,106.701977,10.776144,106.702469
2025-10-14T04:10:09.203470,segment_004,Dien Bien Phu Street,1620,166,191,30.49,0,10.782413,106.684565,10.782641,106.690682
2025-10-14T04:10:09.203470,segment_005,Cach Mang Thang Tam,1520,171,189,28.89,0,10.774381,106.685542,10.775701,106.695091
2025-10-14T04:10:09.203470,segment_006,Tran Hung Dao Street,1030,97,97,38.0,0,10.776355,106.689813,10.777298,106.697454
2025-10-14T04:10:09.203470,segment_007,Nguyen Thi Minh Khai,1600,160,169,34.07,0,10.784338,106.680354,10.785989,106.681177
2025-10-14T04:10:09.203470,segment_008,Pasteur Street,720,117,117,22.0,0,10.780197,106.69615,10.788918,106.699478
2025-10-14T04:10:09.203470,segment_009,Hai Ba Trung Street,840,91,100,30.02,0,10.774896,106.691773,10.779387,106.692799
2025-10-14T04:10:09.203470,segment_010,Pham Ngu Lao Street,2660,239,267,35.85,0,10.785746,106.680279,10.787041,106.683113
2025-10-14T04:15:09.203470,segment_001,Nguyen Hue Street,710,102,107,23.81,0,10.774251,106.708436,10.781252,106.71313
2025-10-14T04:15:09.203470,segment_002,Le Loi Boulevard,540,64,73,26.46,0,10.787566,106.686836,10.792394,106.692606
2025-10-14T04:15:09.203470,segment_003,Vo Van Tan Street,910,117,121,27.0,0,10.777549,106.709171,10.783722,106.713278
2025-10-14T04:15:09.203470,segment_004,Dien Bien Phu Street,1620,166,189,30.79,0,10.770615,106.699677,10.774225,106.704275
2025-10-14T04:15:09.203470,segment_005,Cach Mang Thang Tam,1520,171,171,32.0,0,10.785048,106.688661,10.793946,106.693976
2025-10-14T04:15:09.203470,segment_006,Tran Hung Dao Street,1030,97,116,31.84,0,10.771086,106.681324,10.772475,106.682558
2025-10-14T04:15:09.203470,segment_007,Nguyen Thi Minh Khai,1600,160,160,36.0,0,10.780741,106.686548,10.781764,106.691081
2025-10-14T04:15:09.203470,segment_008,Pasteur Street,720,117,129,20.01,0,10.782912,106.690207,10.785816,106.698217
2025-10-14T04:15:09.203470,segment_009,Hai Ba Trung Street,840,91,110,27.4,1,10.789077,106.696054,10.795397,106.702962
2025-10-14T04:15:09.203470,segment_010,Pham Ngu Lao Street,2660,239,248,38.5,0,10.771192,106.686601,10.77237,106.695348
2025-10-14T04:20:09.203470,segment_001,Nguyen Hue Street,710,102,112,22.62,0,10.786205,106.685284,10.786413,106.693125
2025-10-14T04:20:09.203470,segment_002,Le Loi Boulevard,540,64,73,26.29,0,10.786087,106.687683,10.789057,106.689239
2025-10-14T04:20:09.203470,segment_003,Vo Van Tan Street,910,117,117,27.92,0,10.78812,106.686775,10.78978,106.688152
2025-10-14T04:20:09.203470,segment_004,Dien Bien Phu Street,1620,166,179,32.58,0,10.786049,106.68373,10.790289,106.688722
2025-10-14T04:20:09.203470,segment_005,Cach Mang Thang Tam,1520,171,202,27.04,0,10.775677,106.701903,10.785264,106.709925
2025-10-14T04:20:09.203470,segment_006,Tran Hung Dao Street,1030,97,97,38.0,0,10.780947,106.680337,10.782974,106.690004
2025-10-14T04:20:09.203470,segment_007,Nguyen Thi Minh Khai,1600,160,161,35.7,0,10.786685,106.687532,10.795477,106.690805
2025-10-14T04:20:09.203470,segment_008,Pasteur Street,720,117,130,19.82,0,10.775291,106.685899,10.781704,106.68884
2025-10-14T04:20:09.203470,segment_009,Hai Ba Trung Street,840,91,108,27.93,0,10.787324,106.685738,10.789822,106.688103
2025-10-14T04:20:09.203470,segment_010,Pham Ngu Lao Street,2660,239,294,32.53,0,10.781998,106.695969,10.791513,106.696338
2025-10-14T04:25:09.203470,segment_001,Nguyen Hue Street,710,102,105,24.2,0,10.782364,106.698773,10.786082,106.702622
2025-10-14T04:25:09.203470,segment_002,Le Loi Boulevard,540,64,69,28.07,0,10.773108,106.704032,10.776393,106.708344
2025-10-14T04:25:09.203470,segment_003,Vo Van Tan Street,910,117,130,25.14,0,10.773738,106.702537,10.781888,106.706604
2025-10-14T04:25:09.203470,segment_004,Dien Bien Phu Street,1620,166,186,31.21,0,10.789,106.700041,10.791802,106.708316
2025-10-14T04:25:09.203470,segment_005,Cach Mang Thang Tam,1520,171,202,27.05,0,10.78457,106.700558,10.785335,106.708528
2025-10-14T04:25:09.203470,segment_006,Tran Hung Dao Street,1030,97,103,35.91,0,10.784728,106.698926,10.793262,106.706239
2025-10-14T04:25:09.203470,segment_007,Nguyen Thi Minh Khai,1600,160,175,32.88,0,10.777808,106.683825,10.787537,106.69218
2025-10-14T04:25:09.203470,segment_008,Pasteur Street,720,117,123,21.04,0,10.772619,106.685169,10.776293,106.691196
2025-10-14T04:25:09.203470,segment_009,Hai Ba Trung Street,840,91,91,33.0,0,10.779313,106.707918,10.782017,106.712953
2025-10-14T04:25:09.203470,segment_010,Pham Ngu Lao Street,2660,239,239,40.0,0,10.788597,106.698155,10.795002,106.700667
2025-10-14T04:30:09.203470,segment_001,Nguyen Hue Street,710,102,120,21.19,0,10.78041,106.699444,10.790218,106.706352
2025-10-14T04:30:09.203470,segment_002,Le Loi Boulevard,540,64,75,25.77,0,10.780605,106.69072,10.783458,106.700084
2025-10-14T04:30:09.203470,segment_003,Vo Van Tan Street,910,117,124,26.3,0,10.785134,106.709922,10.786177,106.71214
2025-10-14T04:30:09.203470,segment_004,Dien Bien Phu Street,1620,166,203,28.68,0,10.786436,106.689137,10.791947,106.697264
2025-10-14T04:30:09.203470,segment_005,Cach Mang Thang Tam,1520,171,171,32.0,0,10.776326,106.700167,10.77847,106.709286
2025-10-14T04:30:09.203470,segment_006,Tran Hung Dao Street,1030,97,97,38.0,0,10.786621,106.704922,10.795461,106.710418
2025-10-14T04:30:09.203470,segment_007,Nguyen Thi Minh Khai,1600,160,174,33.07,0,10.782508,106.699247,10.783786,106.705045
2025-10-14T04:30:09.203470,segment_008,Pasteur Street,720,117,144,17.97,0,10.787626,106.688551,10.791154,106.695961
2025-10-14T04:30:09.203470,segment_009,Hai Ba Trung Street,840,91,110,27.4,0,10.787394,106.688972,10.794734,106.690453
2025-10-14T04:30:09.203470,segment_010,Pham Ngu Lao Street,2660,239,280,34.2,0,10.778757,106.681866,10.780748,106.685871
2025-10-14T04:35:09.203470,segment_001,Nguyen Hue Street,710,102,112,22.69,0,10.777661,106.707864,10.781538,106.712795
2025-10-14T04:35:09.203470,segment_002,Le Loi Boulevard,540,64,72,26.99,0,10.785051,106.695729,10.786401,106.696089
2025-10-14T04:35:09.203470,segment_003,Vo Van Tan Street,910,117,118,27.68,0,10.770839,106.682671,10.774223,106.691859
2025-10-14T04:35:09.203470,segment_004,Dien Bien Phu Street,1620,166,204,28.55,0,10.787147,106.701005,10.795952,106.705605
2025-10-14T04:35:09.203470,segment_005,Cach Mang Thang Tam,1520,171,171,32.0,0,10.779262,106.701124,10.788271,106.70362
2025-10-14T04:35:09.203470,segment_006,Tran Hung Dao Street,1030,97,97,38.0,0,10.777687,106.694203,10.783097,106.703343
2025-10-14T04:35:09.203470,segment_007,Nguyen Thi Minh Khai,1600,160,186,30.91,0,10.774353,106.694809,10.775391,106.698239
2025-10-14T04:35:09.203470,segment_008,Pasteur Street,720,117,138,18.69,0,10.786089,106.702718,10.793274,106.703718
2025-10-14T04:35:09.203470,segment_009,Hai Ba Trung Street,840,91,105,28.76,0,10.776991,106.702084,10.782561,106.705942
2025-10-14T04:35:09.203470,segment_010,Pham Ngu Lao Street,2660,239,263,36.31,0,10.785215,106.705131,10.785258,106.713154
2025-10-14T04:40:09.203470,segment_001,Nguyen Hue Street,710,102,105,24.17,0,10.776599,106.69616,10.783984,106.705776
2025-10-14T04:40:09.203470,segment_002,Le Loi Boulevard,540,64,67,28.64,0,10.789837,106.696183,10.796696,106.702467
2025-10-14T04:40:09.203470,segment_003,Vo Van Tan Street,910,117,137,23.86,0,10.772434,106.708951,10.780287,106.717068
2025-10-14T04:40:09.203470,segment_004,Dien Bien Phu Street,1620,166,166,35.0,0,10.779922,106.704653,10.783066,106.707291
2025-10-14T04:40:09.203470,segment_005,Cach Mang Thang Tam,1520,171,181,30.22,0,10.781856,106.695108,10.785367,106.695207
2025-10-14T04:40:09.203470,segment_006,Tran Hung Dao Street,1030,97,108,34.33,0,10.787114,106.709564,10.79505,106.718883
2025-10-14T04:40:09.203470,segment_007,Nguyen Thi Minh Khai,1600,160,160,36.0,0,10.779379,106.708435,10.782352,106.709252
2025-10-14T04:40:09.203470,segment_008,Pasteur Street,720,117,129,20.04,0,10.774195,106.695582,10.776062,106.698254
2025-10-14T04:40:09.203470,segment_009,Hai Ba Trung Street,840,91,103,29.35,0,10.77687,106.707429,10.782953,106.711516
2025-10-14T04:40:09.203470,segment_010,Pham Ngu Lao Street,2660,239,239,40.0,0,10.782631,106.695567,10.791636,106.705047
2025-10-14T04:45:09.203470,segment_001,Nguyen Hue Street,710,102,120,21.27,0,10.775988,106.707895,10.776983,106.715107
2025-10-14T04:45:09.203470,segment_002,Le Loi Boulevard,540,64,64,30.0,0,10.775548,106.708953,10.785307,106.718208
2025-10-14T04:45:09.203470,segment_003,Vo Van Tan Street,910,117,123,26.47,0,10.780769,106.689192,10.790478,106.692381
2025-10-14T04:45:09.203470,segment_004,Dien Bien Phu Street,1620,166,166,35.0,0,10.776094,106.702849,10.778784,106.706937
2025-10-14T04:45:09.203470,segment_005,Cach Mang Thang Tam,1520,171,198,27.52,0,10.775815,106.689495,10.785265,106.690247
2025-10-14T04:45:09.203470,segment_006,Tran Hung Dao Street,1030,97,97,38.0,0,10.776376,106.706291,10.784536,106.708471
2025-10-14T04:45:09.203470,segment_007,Nguyen Thi Minh Khai,1600,160,161,35.56,0,10.77919,106.690377,10.783481,106.69149
2025-10-14T04:45:09.203470,segment_008,Pasteur Street,720,117,134,19.28,0,10.788716,106.691291,10.79612,106.692118
2025-10-14T04:45:09.203470,segment_009,Hai Ba Trung Street,840,91,97,30.86,0,10.78931,106.707805,10.79923,106.711407
2025-10-14T04:45:09.203470,segment_010,Pham Ngu Lao Street,2660,239,295,32.41,0,10.776632,106.705788,10.782257,106.714191
2025-10-14T04:50:09.203470,segment_001,Nguyen Hue Street,710,102,116,21.85,0,10.772957,106.688505,10.781794,106.698121
2025-10-14T04:50:09.203470,segment_002,Le Loi Boulevard,540,64,64,30.0,1,10.786568,106.698889,10.795245,106.706032
2025-10-14T04:50:09.203470,segment_003,Vo Van Tan Street,910,117,123,26.45,0,10.788392,106.699304,10.794383,106.708659
2025-10-14T04:50:09.203470,segment_004,Dien Bien Phu Street,1620,166,200,29.16,0,10.780125,106.687936,10.786166,106.688154
2025-10-14T04:50:09.203470,segment_005,Cach Mang Thang Tam,1520,171,183,29.77,0,10.771688,106.694326,10.77652,106.697768
2025-10-14T04:50:09.203470,segment_006,Tran Hung Dao Street,1030,97,105,35.12,0,10.774625,106.706944,10.778935,106.713414
2025-10-14T04:50:09.203470,segment_007,Nguyen Thi Minh Khai,1600,160,162,35.35,0,10.784504,106.680367,10.791952,106.685679
2025-10-14T04:50:09.203470,segment_008,Pasteur Street,720,117,127,20.34,0,10.77991,106.684763,10.783008,106.690019
2025-10-14T04:50:09.203470,segment_009,Hai Ba Trung Street,840,91,110,27.39,0,10.775467,106.7027,10.781499,106.711023
2025-10-14T04:50:09.203470,segment_010,Pham Ngu Lao Street,2660,239,239,40.0,0,10.776374,106.70377,10.779701,106.708541
2025-10-14T04:55:09.203470,segment_001,Nguyen Hue Street,710,102,103,24.64,0,10.782981,106.699669,10.789417,106.708217
2025-10-14T04:55:09.203470,segment_002,Le Loi Boulevard,540,64,64,30.0,0,10.780135,106.680006,10.788728,106.681569
2025-10-14T04:55:09.203470,segment_003,Vo Van Tan Street,910,117,119,27.52,0,10.777092,106.695991,10.77866,106.701036
2025-10-14T04:55:09.203470,segment_004,Dien Bien Phu Street,1620,166,195,29.78,0,10.77107,106.704321,10.775999,106.709951
2025-10-14T04:55:09.203470,segment_005,Cach Mang Thang Tam,1520,171,198,27.55,1,10.77125,106.698562,10.777075,106.69871
2025-10-14T04:55:09.203470,segment_006,Tran Hung Dao Street,1030,97,111,33.25,0,10.788047,106.693898,10.792938,106.699863
2025-10-14T04:55:09.203470,segment_007,Nguyen Thi Minh Khai,1600,160,194,29.55,0,10.783408,106.708057,10.785795,106.715445
2025-10-14T04:55:09.203470,segment_008,Pasteur Street,720,117,122,21.13,1,10.775944,106.690956,10.777353,106.699677
2025-10-14T04:55:09.203470,segment_009,Hai Ba Trung Street,840,91,95,31.74,0,10.773297,106.692385,10.777141,106.697523
2025-10-14T04:55:09.203470,segment_010,Pham Ngu Lao Street,2660,239,239,40.0,0,10.78349,106.698925,10.788269,106.701552
2025-10-14T05:00:09.203470,segment_001,Nguyen Hue Street,710,102,119,21.37,0,10.788288,106.685411,10.794278,106.691229
2025-10-14T05:00:09.203470,segment_002,Le Loi Boulevard,540,64,71,27.19,0,10.775218,106.684695,10.78315,106.690573
2025-10-14T05:00:09.203470,segment_003,Vo Van Tan Street,910,117,120,27.28,0,10.78571,106.684528,10.787848,106.691937
2025-10-14T05:00:09.203470,segment_004,Dien Bien Phu Street,1620,166,178,32.59,0,10.78636,106.697527,10.791694,106.706888
2025-10-14T05:00:09.203470,segment_005,Cach Mang Thang Tam,1520,171,174,31.4,0,10.777387,106.690997,10.782965,106.693497
2025-10-14T05:00:09.203470,segment_006,Tran Hung Dao Street,1030,97,113,32.71,0,10.77239,106.705618,10.777368,106.71224
2025-10-14T05:00:09.203470,segment_007,Nguyen Thi Minh Khai,1600,160,162,35.35,0,10.773365,106.686848,10.773553,106.693082
2025-10-14T05:00:09.203470,segment_008,Pasteur Street,720,117,140,18.44,0,10.784479,106.680456,10.786794,106.682414
2025-10-14T05:00:09.203470,segment_009,Hai Ba Trung Street,840,91,95,31.52,0,10.770372,106.697294,10.778749,106.705699
2025-10-14T05:00:09.203470,segment_010,Pham Ngu Lao Street,2660,239,244,39.11,0,10.783972,106.70643,10.792395,106.706881
2025-10-14T05:05:09.203470,segment_001,Nguyen Hue Street,710,102,115,22.14,0,10.77424,106.690599,10.774801,106.690883
2025-10-14T05:05:09.203470,segment_002,Le Loi Boulevard,540,64,73,26.36,0,10.781936,106.692973,10.782234,106.700245
2025-10-14T05:05:09.203470,segment_003,Vo Van Tan Street,910,117,117,28.0,0,10.775244,106.687964,10.784348,106.689538
2025-10-14T05:05:09.203470,segment_004,Dien Bien Phu Street,1620,166,175,33.18,0,10.78124,106.69978,10.785403,106.704934
2025-10-14T05:05:09.203470,segment_005,Cach Mang Thang Tam,1520,171,180,30.25,0,10.783661,106.692935,10.783853,106.700351
2025-10-14T05:05:09.203470,segment_006,Tran Hung Dao Street,1030,97,99,37.1,0,10.774938,106.692958,10.775804,106.697447
2025-10-14T05:05:09.203470,segment_007,Nguyen Thi Minh Khai,1600,160,184,31.3,0,10.786742,106.704742,10.789707,106.707889
2025-10-14T05:05:09.203470,segment_008,Pasteur Street,720,117,126,20.47,0,10.787542,106.707225,10.787623,106.712084
